Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432149050;;28;may;236;76370315;46;w;Verwaltung;verheiratet;Abitur;nein;-363;ja;ja;Unbekannt;1;;0;Unbekannt
432158093;;21;jul;410;76373532;27;m;Verwaltung;verheiratet;Abitur;nein;436;ja;nein;Handy;1;;0;Unbekannt
432149143;;28;may;232;76374336;46;m;Arbeiter;geschieden;Abitur;nein;1815;ja;nein;Unbekannt;4;;0;Unbekannt
432162434;;11;aug;99;76374394;32;w;Technischer Beruf;single;Abitur;nein;3297;nein;nein;Handy;2;;0;Unbekannt
432158102;;21;jul;1877;76374984;56;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;486;nein;ja;Festnetz;1;;0;Unbekannt
432161245;;4;aug;93;76375911;41;m;Management;geschieden;Studium;nein;934;nein;nein;Handy;1;;0;Unbekannt
432166040;;28;aug;8;76381449;36;m;Technischer Beruf;single;Abitur;nein;0;nein;nein;Handy;13;;0;Unbekannt
432152372;;9;jun;96;76381764;35;m;Arbeiter;single;Real-/Hauptschule;nein;-269;ja;nein;Unbekannt;10;;0;Unbekannt
432147567;;23;may;329;76382215;29;w;Verwaltung;verheiratet;Abitur;nein;265;ja;nein;Unbekannt;2;;0;Unbekannt
432172029;;3;feb;137;76383754;60;w;Rentner;single;Studium;nein;305;ja;nein;Handy;5;211;3;Sonstiges
432185032;;15;jan;66;76387468;66;w;Rentner;verheiratet;Abitur;nein;154;nein;nein;Festnetz;2;;0;Unbekannt
432185522;;2;mar;229;76390734;37;m;Management;verheiratet;Studium;nein;1113;nein;nein;Handy;1;182;1;Erfolg
432181749;;22;may;320;76396393;59;m;Dienstleistung;single;Abitur;nein;0;nein;nein;Handy;1;;0;Unbekannt
432179363;;13;may;130;76397299;40;m;Management;single;Studium;nein;406;ja;nein;Handy;1;371;1;Kein Erfolg
432168324;;19;nov;278;76399097;32;m;Management;verheiratet;Studium;nein;913;ja;nein;Handy;3;;0;Unbekannt
432186191;;1;jun;383;76399118;65;m;Rentner;geschieden;Real-/Hauptschule;nein;1840;nein;nein;Handy;2;188;5;Kein Erfolg
432170723;;29;jan;66;76400106;26;w;Management;geschieden;Studium;ja;-402;nein;ja;Handy;2;262;2;Kein Erfolg
432157704;;18;jul;411;76400373;29;w;Gründer;verheiratet;Abitur;ja;-388;ja;nein;Handy;3;;0;Unbekannt
432174252;;9;apr;331;76401071;42;m;Gründer;verheiratet;Abitur;nein;0;ja;nein;Handy;1;140;4;Kein Erfolg
432157317;;16;jul;212;76401930;39;m;Selbständig;verheiratet;Studium;nein;1238;ja;nein;Handy;1;;0;Unbekannt
432152276;;9;jun;346;76402118;45;m;Verwaltung;single;Abitur;nein;276;nein;ja;Unbekannt;2;;0;Unbekannt
432163662;;18;aug;235;76402132;23;w;Gründer;verheiratet;Studium;nein;489;nein;ja;Handy;4;;0;Unbekannt
432158311;;22;jul;139;76402963;36;w;Hausfrau;verheiratet;Abitur;nein;399;ja;nein;Handy;1;;0;Unbekannt
432168077;;19;nov;198;76405479;32;m;Arbeiter;verheiratet;Abitur;nein;3228;ja;nein;Handy;3;;0;Unbekannt
432151890;;6;jun;59;76411746;44;w;Technischer Beruf;geschieden;Studium;nein;9192;ja;nein;Unbekannt;3;;0;Unbekannt
432181797;;25;may;101;76420337;32;m;Verwaltung;verheiratet;Abitur;nein;31;nein;nein;Handy;1;;0;Unbekannt
432179561;;13;may;257;76421387;32;m;Dienstleistung;single;Abitur;nein;396;ja;nein;Handy;4;;0;Unbekannt
432168797;;20;nov;281;76422098;50;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;2590;ja;nein;Festnetz;2;195;6;Kein Erfolg
432180909;;15;may;199;76422201;30;m;Technischer Beruf;single;Abitur;nein;1395;ja;nein;Handy;2;354;1;Kein Erfolg
432171631;;2;feb;204;76422799;39;m;Verwaltung;geschieden;Abitur;nein;442;ja;nein;Handy;2;257;2;Sonstiges
432143281;;7;may;799;76424931;54;m;Arbeiter;verheiratet;Abitur;nein;-932;ja;nein;Unbekannt;1;;0;Unbekannt
432165806;;28;aug;192;76426945;58;m;Rentner;verheiratet;Abitur;ja;-146;nein;ja;Handy;8;;0;Unbekannt
432178404;;11;may;502;76431388;47;m;Technischer Beruf;verheiratet;Abitur;nein;-59;ja;ja;Handy;1;343;2;Kein Erfolg
432172083;;4;feb;101;76443918;41;w;Arbeitslos;verheiratet;Abitur;nein;2423;ja;nein;Handy;1;;0;Unbekannt
432146234;;16;may;193;76446005;49;w;Arbeiter;verheiratet;Abitur;nein;16;ja;nein;Unbekannt;11;;0;Unbekannt
432156390;;11;jul;467;76446030;39;w;Technischer Beruf;verheiratet;Abitur;nein;37;ja;ja;Handy;1;;0;Unbekannt
432174443;;14;apr;189;76448918;41;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;875;ja;nein;Handy;2;;0;Unbekannt
432172335;;4;feb;154;76449012;43;w;Technischer Beruf;verheiratet;Abitur;nein;1650;nein;nein;Handy;1;;0;Unbekannt
432161111;;31;jul;9;76450355;31;w;Technischer Beruf;verheiratet;Studium;nein;1186;nein;ja;Festnetz;16;;0;Unbekannt
432174152;;8;apr;139;76451444;46;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;1204;ja;nein;Handy;2;;0;Unbekannt
432177749;;7;may;228;76453387;40;w;Arbeiter;verheiratet;Abitur;nein;1938;ja;nein;Handy;1;;0;Unbekannt
432174396;;14;apr;94;76454850;54;w;Hausfrau;verheiratet;Unbekannt;nein;0;nein;nein;Handy;5;145;3;Sonstiges
432185003;;14;jan;372;76458561;70;m;Rentner;geschieden;Real-/Hauptschule;nein;482;nein;nein;Festnetz;1;196;2;Erfolg
432170305;;28;jan;290;76459798;44;m;Gründer;verheiratet;Studium;nein;3463;ja;ja;Handy;2;153;3;Kein Erfolg
432180047;;14;may;62;76461722;28;m;Dienstleistung;verheiratet;Abitur;nein;0;ja;nein;Festnetz;7;;0;Unbekannt
432145324;;14;may;161;76464961;53;w;Management;verheiratet;Studium;nein;369;ja;ja;Unbekannt;2;;0;Unbekannt
432148801;;27;may;159;76465367;44;m;Technischer Beruf;geschieden;Abitur;nein;-562;ja;nein;Unbekannt;5;;0;Unbekannt
432146137;;16;may;241;76466978;30;w;Technischer Beruf;single;Abitur;nein;677;ja;nein;Unbekannt;1;;0;Unbekannt
432186702;;30;jul;273;76467390;27;m;Technischer Beruf;single;Abitur;nein;842;nein;nein;Handy;1;91;1;Sonstiges
432148032;;26;may;181;76467763;51;m;Arbeiter;geschieden;Real-/Hauptschule;nein;-380;ja;nein;Unbekannt;1;;0;Unbekannt
432166812;;17;nov;35;76468087;51;m;Technischer Beruf;single;Abitur;nein;17092;nein;nein;Handy;1;;0;Unbekannt
432151187;;4;jun;205;76470532;28;w;Technischer Beruf;single;Studium;nein;0;ja;nein;Unbekannt;6;;0;Unbekannt
432187437;;22;oct;380;76470788;33;w;Verwaltung;single;Studium;nein;146;nein;nein;Handy;1;91;3;Erfolg
432147918;;23;may;292;76472059;45;w;Verwaltung;geschieden;Abitur;nein;875;ja;ja;Unbekannt;2;;0;Unbekannt
432163149;;13;aug;201;76473925;55;w;Rentner;verheiratet;Real-/Hauptschule;nein;0;ja;ja;Handy;2;;0;Unbekannt
432180094;;14;may;607;76475056;32;m;Verwaltung;verheiratet;Abitur;nein;684;ja;nein;Handy;3;;0;Unbekannt
432187397;;19;oct;133;76485400;66;m;Rentner;verheiratet;Abitur;nein;3409;nein;nein;Handy;3;160;3;Kein Erfolg
432180068;;14;may;230;76486333;25;m;Student;single;Abitur;nein;963;ja;nein;Festnetz;4;301;1;Kein Erfolg
432176659;;4;may;79;76487324;34;m;Management;single;Studium;nein;308;ja;nein;Handy;4;269;4;Kein Erfolg
432147565;;23;may;350;76491548;33;m;Management;verheiratet;Abitur;nein;3132;ja;nein;Unbekannt;5;;0;Unbekannt
432181071;;15;may;59;76494362;33;m;Arbeiter;single;Real-/Hauptschule;nein;577;ja;nein;Handy;4;;0;Unbekannt
432177843;;7;may;178;76498070;54;w;Arbeiter;geschieden;Abitur;nein;1145;ja;nein;Handy;3;;0;Unbekannt
432169098;;20;nov;148;76503326;47;m;Management;geschieden;Studium;nein;140;nein;ja;Handy;2;;0;Unbekannt
432154329;;20;jun;10;76504643;45;m;Dienstleistung;geschieden;Real-/Hauptschule;nein;3854;ja;nein;Unbekannt;3;;0;Unbekannt
432157120;;16;jul;188;76514211;45;m;Management;verheiratet;Studium;nein;1293;nein;nein;Festnetz;3;;0;Unbekannt
432186734;;3;aug;482;76515027;38;w;Management;verheiratet;Studium;nein;1199;nein;nein;Handy;1;;0;Unbekannt
432168452;;19;nov;519;76517046;30;w;Technischer Beruf;single;Abitur;nein;1416;nein;nein;Festnetz;2;;0;Unbekannt
432177562;;7;may;95;76521295;32;m;Technischer Beruf;single;Studium;nein;69;nein;nein;Handy;1;357;3;Sonstiges
432152042;;6;jun;99;76522064;42;m;Arbeiter;verheiratet;Abitur;nein;375;ja;nein;Unbekannt;5;;0;Unbekannt
432177072;;5;may;147;76522953;38;m;Technischer Beruf;verheiratet;Abitur;nein;414;ja;nein;Handy;1;;0;Unbekannt
432158985;;24;jul;169;76524922;30;w;Arbeitslos;single;Abitur;nein;79;nein;ja;Handy;1;;0;Unbekannt
432174886;;17;apr;86;76526049;34;m;Arbeiter;verheiratet;Abitur;nein;1226;ja;nein;Handy;1;;0;Unbekannt
432178908;;12;may;631;76529285;37;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;0;ja;nein;Handy;1;344;1;Erfolg
432175373;;17;apr;238;76530790;26;m;Verwaltung;single;Abitur;nein;1375;ja;nein;Handy;2;;0;Unbekannt
432176114;;22;apr;371;76531759;53;m;Rentner;verheiratet;Abitur;nein;665;ja;nein;Handy;2;;0;Unbekannt
432176243;;30;apr;264;76534178;31;m;Technischer Beruf;single;Abitur;nein;4105;nein;nein;Handy;1;;0;Unbekannt
432166346;;29;aug;168;76542001;35;w;Management;single;Studium;nein;385;ja;nein;Handy;2;;0;Unbekannt
432158615;;23;jul;498;76542387;34;m;Dienstleistung;verheiratet;Abitur;nein;-451;ja;ja;Handy;1;;0;Unbekannt
432159196;;25;jul;41;76543009;55;w;Management;verheiratet;Studium;nein;149;nein;ja;Festnetz;6;;0;Unbekannt
432165299;;26;aug;276;76543766;30;m;Technischer Beruf;single;Studium;nein;10;nein;nein;Handy;8;;0;Unbekannt
432151385;;5;jun;647;76544160;40;w;Arbeiter;verheiratet;Abitur;nein;6536;nein;nein;Unbekannt;1;;0;Unbekannt
432162497;;11;aug;55;76548955;32;m;Management;single;Abitur;nein;67;nein;nein;Handy;2;;0;Unbekannt
432152659;;12;jun;200;76550605;35;w;Arbeiter;geschieden;Real-/Hauptschule;nein;0;nein;nein;Unbekannt;1;;0;Unbekannt
432160416;;30;jul;65;76551451;56;w;Rentner;verheiratet;Real-/Hauptschule;nein;152;ja;ja;Handy;7;;0;Unbekannt
432183741;;1;sep;516;76551614;35;w;Technischer Beruf;single;Abitur;nein;183;nein;nein;Handy;2;130;2;Kein Erfolg
432165401;;26;aug;63;76552530;60;w;Rentner;verheiratet;Real-/Hauptschule;nein;5;nein;nein;Handy;2;;0;Unbekannt
432158265;;22;jul;102;76552740;31;w;Verwaltung;single;Abitur;nein;112;ja;nein;Handy;7;;0;Unbekannt
432145333;;14;may;102;76559292;49;w;Dienstleistung;verheiratet;Abitur;nein;892;nein;nein;Unbekannt;2;;0;Unbekannt
432152743;;12;jun;118;76560836;43;w;Management;geschieden;Studium;nein;1052;nein;nein;Unbekannt;3;;0;Unbekannt
432153298;;17;jun;1199;76561758;59;w;Rentner;verheiratet;Abitur;nein;3;nein;nein;Unbekannt;2;;0;Unbekannt
432174647;;16;apr;49;76563324;35;w;Arbeiter;verheiratet;Abitur;nein;485;ja;nein;Handy;1;;0;Unbekannt
432169315;;21;nov;558;76565361;41;m;Management;single;Studium;nein;1982;nein;nein;Handy;1;;0;Unbekannt
432187381;;18;oct;104;76565590;33;w;Management;single;Studium;nein;718;ja;nein;Handy;1;111;4;Erfolg
432174833;;17;apr;282;76566538;38;w;Arbeiter;single;Abitur;nein;397;ja;nein;Handy;1;;0;Unbekannt
432179853;;13;may;1279;76566753;29;w;Dienstleistung;geschieden;Abitur;nein;-7;ja;nein;Handy;3;;0;Unbekannt
432171260;;2;feb;82;76567051;27;m;Technischer Beruf;single;Abitur;nein;90;nein;nein;Handy;3;;0;Unbekannt
432161753;;6;aug;406;76569347;33;w;Student;geschieden;Abitur;nein;422;nein;nein;Handy;3;;0;Unbekannt
432184242;;20;oct;2187;76572743;63;m;Rentner;verheiratet;Real-/Hauptschule;nein;12067;nein;nein;Festnetz;1;;0;Unbekannt
432156593;;14;jul;179;76573985;45;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;132;nein;nein;Handy;2;;0;Unbekannt
432185308;;9;feb;63;76574384;35;w;Verwaltung;single;Abitur;nein;-32;nein;ja;Handy;4;182;5;Kein Erfolg
432146924;;20;may;834;76575482;41;m;Dienstleistung;geschieden;Abitur;nein;83;nein;nein;Unbekannt;6;;0;Unbekannt
432164977;;22;aug;112;76576617;35;w;Technischer Beruf;single;Abitur;nein;126;nein;nein;Handy;2;;0;Unbekannt
432163569;;18;aug;92;76577688;34;m;Management;verheiratet;Studium;nein;724;nein;nein;Handy;7;;0;Unbekannt
432148000;;26;may;501;76577737;31;w;Dienstleistung;single;Abitur;nein;31;ja;ja;Unbekannt;2;;0;Unbekannt
432180823;;15;may;259;76582930;39;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;315;ja;nein;Handy;3;353;3;Kein Erfolg
432147851;;23;may;123;76583085;34;m;Technischer Beruf;verheiratet;Unbekannt;nein;4053;ja;nein;Unbekannt;2;;0;Unbekannt
432155365;;7;jul;9;76583392;36;m;Arbeiter;single;Unbekannt;ja;-395;ja;nein;Festnetz;17;;0;Unbekannt
432183021;;6;aug;165;76584230;74;w;Rentner;verheiratet;Unbekannt;nein;7819;nein;nein;Handy;3;;0;Unbekannt
432168367;;19;nov;221;76585460;54;m;Rentner;verheiratet;Abitur;nein;2626;nein;nein;Handy;2;190;2;Kein Erfolg
432162073;;7;aug;278;76585809;33;w;Technischer Beruf;verheiratet;Abitur;nein;2376;nein;nein;Handy;3;;0;Unbekannt
432177560;;7;may;329;76588716;54;m;Management;geschieden;Abitur;nein;300;ja;nein;Handy;1;168;2;Erfolg
432185955;;4;may;85;76592214;48;w;Management;verheiratet;Studium;nein;0;ja;nein;Handy;1;61;5;Kein Erfolg
432152294;;9;jun;3881;76593789;59;w;Management;verheiratet;Abitur;nein;1321;nein;nein;Unbekannt;3;;0;Unbekannt
432163236;;13;aug;68;76595284;47;m;Arbeiter;verheiratet;Abitur;nein;1303;nein;nein;Handy;3;;0;Unbekannt
432185469;;24;feb;175;76598434;20;m;Student;single;Abitur;nein;215;nein;nein;Handy;1;92;6;Erfolg
432166313;;29;aug;77;76601368;35;w;Management;geschieden;Abitur;nein;910;nein;nein;Handy;14;;0;Unbekannt
432170958;;29;jan;168;76601627;57;m;Technischer Beruf;geschieden;Abitur;nein;77;ja;ja;Handy;3;246;2;Kein Erfolg
432149591;;29;may;82;76602721;37;w;Technischer Beruf;single;Abitur;nein;3;ja;nein;Unbekannt;1;;0;Unbekannt
432185095;;27;jan;181;76604706;61;m;Verwaltung;verheiratet;Unbekannt;nein;4629;ja;nein;Handy;1;92;1;Erfolg
432148514;;27;may;138;76611700;46;m;Arbeiter;verheiratet;Abitur;nein;-371;ja;nein;Unbekannt;1;;0;Unbekannt
432182599;;15;jun;114;76612293;25;w;Technischer Beruf;single;Studium;nein;2206;ja;nein;Handy;1;;0;Unbekannt
432150075;;30;may;691;76620226;35;m;Technischer Beruf;geschieden;Abitur;nein;5724;ja;nein;Unbekannt;10;;0;Unbekannt
432162845;;12;aug;396;76630040;36;m;Arbeitslos;geschieden;Abitur;nein;871;nein;nein;Handy;3;;0;Unbekannt
432162512;;11;aug;257;76633792;31;m;Management;single;Studium;nein;69;nein;nein;Handy;2;;0;Unbekannt
432152053;;6;jun;61;76634982;37;m;Selbständig;verheiratet;Abitur;nein;215;ja;nein;Unbekannt;1;;0;Unbekannt
432146190;;16;may;335;76637725;52;m;Technischer Beruf;single;Abitur;nein;36;ja;nein;Unbekannt;1;;0;Unbekannt
432142466;;5;may;98;76640926;57;w;Technischer Beruf;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Unbekannt;1;;0;Unbekannt
432159241;;25;jul;294;76642369;35;m;Dienstleistung;single;Abitur;nein;11;ja;nein;Handy;1;;0;Unbekannt
432183653;;27;aug;157;76646665;28;w;Management;single;Studium;nein;223;ja;nein;Festnetz;2;119;1;Sonstiges
432166669;;17;nov;73;76647345;50;w;Gründer;verheiratet;Studium;nein;5420;ja;nein;Handy;1;;0;Unbekannt
432157824;;18;jul;252;76650038;51;w;Management;verheiratet;Studium;nein;941;ja;ja;Handy;6;;0;Unbekannt
432157284;;16;jul;173;76651706;43;m;Gründer;single;Abitur;nein;5705;nein;ja;Handy;2;;0;Unbekannt
432156422;;11;jul;106;76652092;47;m;Verwaltung;geschieden;Abitur;nein;1139;ja;nein;Handy;2;;0;Unbekannt
432180601;;15;may;34;76653383;32;m;Selbständig;geschieden;Studium;nein;3695;ja;nein;Handy;1;353;3;Sonstiges
432149356;;28;may;187;76654296;40;w;Verwaltung;verheiratet;Abitur;nein;2;nein;nein;Unbekannt;3;;0;Unbekannt
432176822;;5;may;863;76661023;35;m;Student;single;Abitur;nein;188;ja;nein;Handy;1;78;8;Erfolg
432186654;;27;jul;218;76667474;61;w;Rentner;verheiratet;Abitur;nein;1058;nein;nein;Handy;2;91;3;Erfolg
432187200;;22;sep;396;76668525;58;m;Technischer Beruf;verheiratet;Abitur;nein;99;nein;nein;Festnetz;2;;0;Unbekannt
432145691;;15;may;72;76669931;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;849;ja;nein;Unbekannt;1;;0;Unbekannt
432177305;;6;may;459;76673854;41;m;Technischer Beruf;single;Abitur;nein;2242;ja;nein;Handy;4;;0;Unbekannt
432153350;;17;jun;41;76676465;59;w;Dienstleistung;verheiratet;Real-/Hauptschule;nein;124;nein;nein;Unbekannt;2;;0;Unbekannt
432174830;;17;apr;430;76677400;36;m;Gründer;verheiratet;Abitur;nein;660;ja;ja;Handy;1;;0;Unbekannt
432151414;;5;jun;89;76679003;39;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;3503;nein;nein;Unbekannt;1;;0;Unbekannt
432163585;;18;aug;138;76679179;52;m;Arbeiter;verheiratet;Abitur;nein;6429;nein;nein;Festnetz;4;;0;Unbekannt
432186940;;22;aug;4;76680242;40;m;Management;single;Studium;nein;15;nein;ja;Unbekannt;1;;0;Unbekannt
432155956;;9;jul;304;76680730;36;m;Management;verheiratet;Studium;nein;6404;ja;ja;Festnetz;1;;0;Unbekannt
432168034;;19;nov;325;76683002;49;m;Verwaltung;single;Abitur;nein;0;nein;nein;Handy;2;;0;Unbekannt
432178565;;11;may;721;76684926;37;m;Management;verheiratet;Studium;nein;2366;ja;nein;Handy;1;;0;Unbekannt
432173141;;6;feb;110;76687963;49;w;Management;verheiratet;Studium;nein;488;ja;nein;Handy;2;;0;Unbekannt
432168560;;20;nov;157;76696055;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;2562;ja;nein;Handy;1;189;4;Kein Erfolg
432151755;;6;jun;164;76698606;58;m;Management;geschieden;Studium;nein;1266;nein;ja;Unbekannt;1;;0;Unbekannt
432167205;;18;nov;111;76699395;46;m;Technischer Beruf;verheiratet;Abitur;nein;68;ja;ja;Handy;2;155;3;Kein Erfolg
432179740;;13;may;248;76704323;34;m;Management;single;Studium;nein;29;ja;nein;Handy;2;;0;Unbekannt
432143460;;7;may;152;76706111;48;w;Arbeiter;verheiratet;Abitur;nein;1230;ja;ja;Unbekannt;3;;0;Unbekannt
432153996;;20;jun;189;76712570;50;w;Arbeitslos;verheiratet;Abitur;nein;17;nein;nein;Unbekannt;2;;0;Unbekannt
432183709;;31;aug;106;76714122;53;w;Management;geschieden;Studium;nein;6649;ja;nein;Handy;1;55;1;Kein Erfolg
432176471;;30;apr;513;76716495;30;w;Management;single;Studium;nein;620;ja;nein;Handy;1;;0;Unbekannt
432171432;;2;feb;134;76716894;45;m;Dienstleistung;verheiratet;Abitur;nein;-75;ja;nein;Handy;1;252;1;Kein Erfolg
432169441;;21;nov;56;76717733;34;m;Management;geschieden;Abitur;nein;124;ja;nein;Handy;1;163;4;Sonstiges
432177412;;6;may;28;76721175;32;w;Arbeiter;verheiratet;Abitur;nein;25;ja;nein;Handy;2;345;3;Sonstiges
432185549;;4;mar;194;76722856;47;w;Management;verheiratet;Studium;nein;0;ja;nein;Handy;2;181;3;Kein Erfolg
432151851;;6;jun;326;76723278;37;w;Arbeiter;geschieden;Abitur;nein;33;ja;nein;Unbekannt;1;;0;Unbekannt
432171349;;2;feb;229;76725004;43;w;Technischer Beruf;verheiratet;Abitur;nein;576;nein;nein;Handy;1;;0;Unbekannt
432156134;;10;jul;633;76726055;33;m;Management;verheiratet;Studium;nein;4054;ja;nein;Handy;1;;0;Unbekannt
432180528;;15;may;88;76726134;34;m;Technischer Beruf;verheiratet;Abitur;nein;580;ja;nein;Handy;1;;0;Unbekannt
432169545;;21;nov;38;76727152;35;w;Arbeiter;verheiratet;Abitur;nein;80;ja;ja;Handy;2;172;2;Kein Erfolg
432181389;;18;may;399;76727549;31;m;Management;single;Studium;nein;518;ja;nein;Handy;1;;0;Unbekannt
432183156;;11;aug;408;76728355;60;w;Rentner;verheiratet;Abitur;nein;1853;nein;nein;Handy;1;;0;Unbekannt
432153438;;18;jun;284;76730296;40;w;Verwaltung;single;Abitur;nein;1200;ja;nein;Unbekannt;8;;0;Unbekannt
432182582;;12;jun;136;76731726;30;m;Verwaltung;single;Abitur;nein;523;nein;ja;Handy;3;101;1;Erfolg
432183255;;12;aug;338;76736498;33;w;Arbeiter;single;Abitur;nein;498;nein;nein;Handy;2;104;1;Erfolg
432150735;;3;jun;147;76739280;41;w;Arbeiter;verheiratet;Abitur;nein;-256;ja;nein;Unbekannt;2;;0;Unbekannt
432166643;;17;nov;99;76739706;49;w;Dienstleistung;verheiratet;Abitur;nein;1084;ja;nein;Festnetz;1;;0;Unbekannt
432148463;;27;may;287;76741744;36;w;Management;verheiratet;Studium;nein;293;ja;nein;Unbekannt;4;;0;Unbekannt
432182341;;3;jun;467;76746281;35;w;Management;verheiratet;Studium;nein;3109;ja;nein;Handy;1;;0;Unbekannt
432151247;;4;jun;235;76751749;57;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;2892;ja;nein;Unbekannt;5;;0;Unbekannt
432149963;;30;may;180;76753321;43;w;Arbeiter;verheiratet;Abitur;nein;1096;nein;ja;Unbekannt;1;;0;Unbekannt
432176781;;5;may;363;76755277;29;w;Management;single;Studium;nein;1514;ja;nein;Festnetz;1;333;7;Sonstiges
432161745;;6;aug;209;76759217;46;w;Technischer Beruf;verheiratet;Abitur;nein;363;ja;nein;Handy;3;;0;Unbekannt
432172057;;3;feb;380;76759452;46;m;Arbeiter;verheiratet;Abitur;nein;4007;nein;nein;Handy;5;217;5;Sonstiges
432180675;;15;may;36;76760786;32;m;Dienstleistung;single;Abitur;nein;1987;ja;nein;Festnetz;2;176;2;Kein Erfolg
432187170;;16;sep;327;76761952;20;m;Student;single;Unbekannt;nein;2785;nein;nein;Handy;2;;0;Unbekannt
432155033;;7;jul;615;76766624;51;w;Technischer Beruf;verheiratet;Abitur;nein;216;nein;nein;Handy;2;;0;Unbekannt
432187014;;3;sep;116;76768048;48;w;Management;verheiratet;Studium;nein;1204;nein;nein;Handy;2;760;1;Sonstiges
432159353;;25;jul;97;76771163;54;m;Hausfrau;verheiratet;Abitur;nein;209;ja;ja;Handy;1;;0;Unbekannt
432186847;;10;aug;304;76773207;36;m;Student;single;Unbekannt;nein;417;nein;nein;Handy;1;181;1;Erfolg
432170268;;28;jan;29;76773236;39;w;Verwaltung;geschieden;Abitur;nein;536;nein;nein;Handy;1;;0;Unbekannt
432152475;;11;jun;26;76777620;51;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;7080;nein;nein;Unbekannt;1;;0;Unbekannt
432175149;;17;apr;130;76780898;71;m;Rentner;verheiratet;Real-/Hauptschule;nein;2988;nein;nein;Festnetz;1;;0;Unbekannt
432157796;;18;jul;328;76785141;28;w;Dienstleistung;single;Abitur;nein;458;nein;nein;Handy;3;;0;Unbekannt
432181095;;18;may;9;76785737;51;w;Technischer Beruf;verheiratet;Abitur;nein;614;ja;nein;Handy;4;;0;Unbekannt
432167596;;18;nov;47;76789521;39;m;Verwaltung;single;Abitur;nein;720;ja;nein;Festnetz;3;;0;Unbekannt
432153690;;18;jun;40;76793262;42;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-303;ja;nein;Unbekannt;3;;0;Unbekannt
432162979;;12;aug;153;76797057;47;m;Dienstleistung;verheiratet;Abitur;nein;27;nein;nein;Handy;4;;0;Unbekannt
432164150;;20;aug;143;76798126;42;m;Technischer Beruf;verheiratet;Abitur;nein;233;nein;nein;Handy;4;;0;Unbekannt
432186010;;10;may;583;76802823;46;w;Management;verheiratet;Studium;nein;273;ja;nein;Handy;6;53;6;Erfolg
432168264;;19;nov;401;76805749;29;m;Arbeiter;verheiratet;Abitur;nein;659;nein;nein;Festnetz;1;;0;Unbekannt
432160261;;30;jul;38;76807274;52;m;Arbeiter;verheiratet;Abitur;nein;698;nein;nein;Festnetz;2;;0;Unbekannt
432161428;;5;aug;231;76807598;38;w;Management;single;Studium;nein;1637;nein;ja;Handy;1;;0;Unbekannt
432165971;;28;aug;19;76810137;49;w;Dienstleistung;verheiratet;Abitur;nein;2420;ja;nein;Festnetz;13;;0;Unbekannt
432174201;;8;apr;417;76817606;37;w;Dienstleistung;single;Abitur;nein;248;ja;nein;Handy;2;57;3;Kein Erfolg
432179245;;12;may;187;76818302;36;m;Technischer Beruf;verheiratet;Abitur;nein;186;ja;nein;Handy;3;;0;Unbekannt
432183997;;30;sep;585;76820324;57;m;Management;verheiratet;Unbekannt;nein;0;nein;nein;Handy;1;;0;Unbekannt
432143616;;8;may;339;76822070;57;w;Management;verheiratet;Studium;nein;1341;ja;nein;Unbekannt;2;;0;Unbekannt
432152972;;16;jun;131;76824352;53;m;Technischer Beruf;single;Abitur;ja;-435;ja;ja;Unbekannt;2;;0;Unbekannt
