Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432178609;nein;11;may;552;17208305;37;m;Arbeiter;verheiratet;Abitur;nein;223;ja;nein;Handy;2;301;2;Kein Erfolg
432182426;ja;4;jun;96;17208686;38;m;Technischer Beruf;single;Abitur;nein;1130;nein;nein;Handy;2;98;1;Erfolg
432150869;ja;3;jun;1045;17214129;37;m;Dienstleistung;single;Abitur;nein;278;ja;nein;Unbekannt;3;;0;Unbekannt
432175177;nein;17;apr;115;17215669;58;w;Arbeiter;verheiratet;Abitur;nein;221;ja;nein;Handy;2;343;2;Kein Erfolg
432173565;ja;2;mar;175;17215677;29;m;Management;single;Studium;nein;92;nein;nein;Handy;5;;0;Unbekannt
432177045;nein;5;may;36;17216766;30;m;Management;single;Studium;nein;61;ja;nein;Festnetz;7;165;5;Sonstiges
432174977;nein;17;apr;97;17218532;51;w;Management;verheiratet;Studium;nein;615;ja;nein;Handy;1;;0;Unbekannt
432152467;nein;11;jun;79;17220528;42;w;Hausfrau;verheiratet;Real-/Hauptschule;ja;16;nein;nein;Unbekannt;1;;0;Unbekannt
432164349;nein;20;aug;696;17220573;30;m;Technischer Beruf;single;Abitur;nein;790;nein;nein;Handy;3;;0;Unbekannt
432153160;nein;17;jun;509;17223169;34;m;Arbeiter;single;Real-/Hauptschule;nein;2040;nein;nein;Unbekannt;4;;0;Unbekannt
432148108;nein;26;may;374;17225906;41;m;Arbeiter;verheiratet;Abitur;ja;-651;ja;ja;Unbekannt;1;;0;Unbekannt
432173151;nein;6;feb;157;17229592;30;m;Management;single;Studium;nein;520;ja;nein;Handy;5;;0;Unbekannt
432155611;nein;8;jul;606;17235453;27;m;Dienstleistung;single;Abitur;nein;167;nein;ja;Handy;2;;0;Unbekannt
432170022;nein;21;nov;105;17238092;30;w;Dienstleistung;verheiratet;Abitur;nein;9531;nein;nein;Handy;4;;0;Unbekannt
432177621;nein;7;may;126;17242367;38;m;Gründer;verheiratet;Real-/Hauptschule;nein;-786;ja;nein;Handy;1;;0;Unbekannt
432166528;nein;14;nov;24;17243353;35;w;Verwaltung;single;Abitur;nein;943;nein;nein;Festnetz;1;;0;Unbekannt
432164408;nein;20;aug;200;17243861;31;w;Management;verheiratet;Studium;nein;1170;nein;nein;Handy;4;;0;Unbekannt
432153799;nein;19;jun;810;17245296;36;w;Arbeitslos;verheiratet;Unbekannt;nein;1437;nein;nein;Unbekannt;2;;0;Unbekannt
432183955;ja;18;sep;1104;17246708;70;w;Rentner;verheiratet;Studium;nein;44;nein;nein;Handy;2;88;2;Sonstiges
432179644;nein;13;may;133;17249038;44;m;Arbeiter;geschieden;Abitur;nein;338;ja;nein;Handy;1;370;1;Kein Erfolg
432167167;nein;18;nov;89;17250976;59;m;Management;verheiratet;Studium;nein;63;nein;nein;Festnetz;1;;0;Unbekannt
432166262;nein;29;aug;130;17251934;33;m;Management;single;Studium;nein;335;nein;nein;Handy;4;;0;Unbekannt
432144817;nein;13;may;481;17257058;55;w;Technischer Beruf;verheiratet;Unbekannt;nein;1192;ja;nein;Unbekannt;1;;0;Unbekannt
432143049;nein;6;may;189;17257391;33;m;Verwaltung;verheiratet;Abitur;nein;21;nein;nein;Unbekannt;3;;0;Unbekannt
432175805;nein;20;apr;257;17258142;33;w;Arbeiter;single;Real-/Hauptschule;nein;1;ja;nein;Handy;1;;0;Unbekannt
432183487;nein;18;aug;210;17259225;35;w;Management;geschieden;Studium;nein;3751;ja;nein;Handy;2;124;2;Kein Erfolg
432160186;nein;29;jul;101;17259702;52;w;Dienstleistung;verheiratet;Abitur;nein;-232;nein;ja;Handy;4;;0;Unbekannt
432159539;nein;28;jul;104;17265640;30;w;Management;verheiratet;Studium;nein;1235;ja;nein;Handy;3;;0;Unbekannt
432146648;nein;19;may;215;17272242;52;w;Dienstleistung;verheiratet;Abitur;nein;2420;ja;nein;Unbekannt;3;;0;Unbekannt
432145267;nein;14;may;197;17273799;34;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;357;ja;nein;Unbekannt;2;;0;Unbekannt
432145171;nein;14;may;108;17274913;41;m;Dienstleistung;verheiratet;Abitur;nein;4505;ja;nein;Unbekannt;2;;0;Unbekannt
432142953;nein;6;may;92;17275795;49;w;Technischer Beruf;verheiratet;Unbekannt;nein;15;nein;nein;Unbekannt;2;;0;Unbekannt
432155728;nein;9;jul;250;17276172;47;m;Dienstleistung;verheiratet;Abitur;nein;0;ja;nein;Festnetz;1;;0;Unbekannt
432182001;nein;27;may;480;17278675;24;w;Technischer Beruf;single;Abitur;nein;1234;nein;nein;Handy;2;;0;Unbekannt
432173958;nein;6;apr;494;17285693;42;m;Verwaltung;single;Studium;nein;473;ja;nein;Handy;1;;0;Unbekannt
432154677;nein;26;jun;301;17290200;28;w;Management;single;Studium;nein;282;ja;nein;Unbekannt;4;;0;Unbekannt
432158635;nein;23;jul;160;17292831;38;w;Gründer;geschieden;Studium;nein;1690;nein;nein;Handy;1;;0;Unbekannt
432156232;nein;10;jul;139;17297310;49;w;Hausfrau;verheiratet;Real-/Hauptschule;nein;78;nein;nein;Festnetz;1;;0;Unbekannt
432170558;nein;29;jan;147;17298423;53;m;Rentner;verheiratet;Studium;nein;1770;nein;nein;Handy;1;;0;Unbekannt
432158541;nein;22;jul;151;17299296;46;m;Dienstleistung;verheiratet;Abitur;nein;-119;ja;nein;Handy;3;;0;Unbekannt
432164922;nein;22;aug;332;17302769;31;m;Management;single;Studium;nein;18;nein;nein;Handy;3;;0;Unbekannt
432144863;nein;13;may;194;17303274;37;m;Arbeiter;geschieden;Abitur;nein;368;ja;nein;Unbekannt;2;;0;Unbekannt
432167760;nein;18;nov;173;17303825;48;m;Management;verheiratet;Abitur;ja;-998;ja;nein;Handy;1;;0;Unbekannt
432171895;nein;3;feb;124;17307546;49;m;Verwaltung;verheiratet;Abitur;nein;1403;nein;nein;Handy;2;180;2;Kein Erfolg
432159762;nein;28;jul;428;17308279;36;w;Management;single;Studium;nein;1743;ja;nein;Handy;2;;0;Unbekannt
432158531;ja;22;jul;864;17311414;39;m;Arbeiter;single;Abitur;nein;0;nein;nein;Handy;4;;0;Unbekannt
432167721;nein;18;nov;364;17311637;50;m;Technischer Beruf;geschieden;Abitur;nein;2910;nein;ja;Handy;2;;0;Unbekannt
432162277;nein;8;aug;215;17314224;33;w;Management;single;Studium;nein;59;ja;nein;Handy;4;;0;Unbekannt
432174363;nein;14;apr;565;17317389;45;m;Arbeiter;verheiratet;Abitur;nein;863;ja;nein;Handy;2;;0;Unbekannt
432158020;nein;21;jul;65;17318239;56;w;Hausfrau;verheiratet;Abitur;nein;619;ja;nein;Festnetz;1;;0;Unbekannt
432144597;nein;12;may;41;17325290;57;m;Management;single;Studium;nein;73;nein;nein;Unbekannt;1;;0;Unbekannt
432176483;nein;30;apr;144;17332608;35;w;Verwaltung;single;Abitur;nein;206;ja;nein;Handy;2;;0;Unbekannt
432156505;nein;11;jul;232;17333963;55;w;Dienstleistung;verheiratet;Abitur;nein;642;ja;nein;Handy;2;;0;Unbekannt
432175881;nein;20;apr;11;17333970;34;m;Verwaltung;verheiratet;Abitur;nein;2984;ja;nein;Handy;3;;0;Unbekannt
432174392;nein;14;apr;114;17336493;36;w;Management;geschieden;Studium;nein;102;ja;nein;Handy;1;;0;Unbekannt
432184848;nein;16;dec;325;17337594;43;w;Arbeitslos;verheiratet;Abitur;nein;775;nein;nein;Handy;1;124;2;Kein Erfolg
432151163;nein;4;jun;324;17337646;27;m;Arbeiter;verheiratet;Abitur;nein;-335;ja;ja;Unbekannt;1;;0;Unbekannt
432171712;nein;2;feb;24;17338923;46;m;Technischer Beruf;verheiratet;Abitur;nein;317;ja;ja;Handy;7;250;1;Kein Erfolg
432144104;nein;9;may;545;17340650;23;w;Student;single;Abitur;nein;318;ja;nein;Unbekannt;2;;0;Unbekannt
432156777;nein;14;jul;184;17344598;33;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;908;ja;ja;Handy;2;;0;Unbekannt
432153528;nein;18;jun;104;17346968;39;w;Gründer;verheiratet;Studium;nein;2310;ja;ja;Unbekannt;1;;0;Unbekannt
432155953;nein;9;jul;295;17347066;45;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;942;nein;ja;Handy;1;;0;Unbekannt
432187370;nein;14;oct;181;17349304;41;m;Management;geschieden;Studium;nein;3355;nein;nein;Handy;2;500;1;Kein Erfolg
432154521;nein;20;jun;11;17351811;49;w;Management;verheiratet;Studium;nein;-190;nein;nein;Unbekannt;7;;0;Unbekannt
432173912;nein;3;apr;285;17352813;42;w;Technischer Beruf;verheiratet;Studium;nein;782;nein;nein;Handy;1;;0;Unbekannt
432155916;nein;9;jul;178;17360832;39;w;Arbeiter;verheiratet;Abitur;nein;1751;nein;nein;Handy;2;;0;Unbekannt
432165529;nein;27;aug;20;17360883;48;m;Management;verheiratet;Studium;nein;567;nein;nein;Handy;34;;0;Unbekannt
432181765;nein;22;may;115;17361166;46;w;Dienstleistung;verheiratet;Abitur;nein;1381;ja;nein;Handy;3;379;1;Kein Erfolg
432186849;nein;10;aug;122;17363256;34;m;Management;verheiratet;Studium;nein;573;nein;nein;Handy;1;;0;Unbekannt
432149383;nein;28;may;223;17364020;22;m;Student;single;Abitur;nein;489;nein;nein;Unbekannt;5;;0;Unbekannt
432168459;nein;19;nov;126;17367129;44;w;Arbeiter;verheiratet;Abitur;nein;6491;ja;nein;Handy;2;174;1;Kein Erfolg
432184386;nein;29;oct;247;17369324;55;m;Management;verheiratet;Studium;nein;13578;nein;nein;Handy;2;;0;Unbekannt
432185014;nein;14;jan;96;17373044;36;w;Verwaltung;geschieden;Abitur;nein;592;nein;nein;Handy;7;93;7;Erfolg
432143798;nein;8;may;144;17373265;55;w;Gründer;verheiratet;Real-/Hauptschule;nein;298;ja;nein;Unbekannt;3;;0;Unbekannt
432177846;nein;7;may;35;17374339;36;w;Hausfrau;verheiratet;Abitur;nein;556;ja;nein;Handy;3;;0;Unbekannt
432167713;nein;18;nov;33;17374705;38;w;Technischer Beruf;verheiratet;Abitur;nein;958;ja;nein;Festnetz;4;;0;Unbekannt
432152852;nein;16;jun;95;17377843;51;m;Management;verheiratet;Abitur;nein;2216;ja;ja;Unbekannt;8;;0;Unbekannt
432143094;nein;6;may;206;17382480;31;w;Gründer;verheiratet;Studium;nein;281;ja;nein;Unbekannt;2;;0;Unbekannt
432162461;nein;11;aug;55;17382523;35;w;Technischer Beruf;single;Studium;nein;2277;nein;ja;Handy;2;;0;Unbekannt
432162849;nein;12;aug;87;17385271;37;w;Management;verheiratet;Studium;nein;4044;nein;nein;Handy;4;;0;Unbekannt
432151242;nein;4;jun;141;17388673;35;m;Management;geschieden;Studium;nein;160;ja;nein;Unbekannt;6;;0;Unbekannt
432170774;nein;29;jan;270;17394777;32;w;Gründer;verheiratet;Abitur;nein;604;nein;nein;Handy;1;;0;Unbekannt
432178307;nein;8;may;129;17397971;51;m;Management;verheiratet;Studium;nein;257;ja;nein;Handy;2;;0;Unbekannt
432165824;nein;28;aug;53;17399387;42;w;Technischer Beruf;verheiratet;Abitur;nein;29;nein;nein;Handy;11;;0;Unbekannt
432152892;nein;16;jun;215;17399933;51;m;Verwaltung;verheiratet;Abitur;nein;924;ja;nein;Unbekannt;3;;0;Unbekannt
432160280;nein;30;jul;100;17406017;42;m;Arbeiter;verheiratet;Abitur;nein;-269;ja;nein;Festnetz;6;;0;Unbekannt
432159989;ja;29;jul;2516;17407544;42;w;Technischer Beruf;single;Studium;nein;2625;nein;nein;Handy;2;;0;Unbekannt
432142842;nein;6;may;174;17409494;39;m;Verwaltung;single;Abitur;nein;0;ja;nein;Unbekannt;2;;0;Unbekannt
432177019;nein;5;may;192;17411814;35;m;Dienstleistung;geschieden;Abitur;nein;67;ja;nein;Handy;2;;0;Unbekannt
432175725;nein;20;apr;82;17412081;42;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;208;ja;nein;Handy;1;;0;Unbekannt
432145601;nein;15;may;240;17414280;46;m;Verwaltung;verheiratet;Abitur;nein;1934;nein;ja;Unbekannt;1;;0;Unbekannt
432143447;nein;7;may;299;17415246;30;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;145;ja;nein;Unbekannt;2;;0;Unbekannt
432153698;ja;18;jun;1574;17416418;41;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;219;nein;ja;Unbekannt;3;;0;Unbekannt
432169846;nein;21;nov;230;17423603;45;m;Management;single;Studium;nein;207;nein;nein;Handy;3;;0;Unbekannt
432153755;nein;19;jun;170;17423783;55;m;Dienstleistung;verheiratet;Abitur;nein;477;nein;nein;Unbekannt;1;;0;Unbekannt
432144133;nein;9;may;91;17424888;33;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;134;ja;nein;Unbekannt;2;;0;Unbekannt
432145842;nein;15;may;561;17425078;33;w;Arbeiter;verheiratet;Abitur;nein;217;ja;nein;Unbekannt;1;;0;Unbekannt
432167187;nein;18;nov;205;17428979;44;m;Technischer Beruf;verheiratet;Abitur;nein;0;ja;nein;Handy;1;;0;Unbekannt
432179550;nein;13;may;85;17429101;50;w;Management;verheiratet;Abitur;nein;42;ja;nein;Handy;2;265;4;Sonstiges
432179035;nein;12;may;81;17431243;46;m;Management;verheiratet;Studium;nein;125;ja;nein;Festnetz;5;;0;Unbekannt
432180765;ja;15;may;663;17431324;27;m;Dienstleistung;single;Abitur;nein;353;ja;nein;Handy;1;;0;Unbekannt
432184937;nein;31;dec;646;17431638;32;w;Technischer Beruf;verheiratet;Unbekannt;nein;14533;nein;nein;Handy;3;198;2;Erfolg
432185516;nein;26;feb;234;17435340;67;m;Rentner;verheiratet;Real-/Hauptschule;nein;8465;nein;nein;Handy;1;;0;Unbekannt
432169990;nein;21;nov;1441;17435408;35;w;Selbständig;single;Abitur;nein;1732;nein;nein;Festnetz;3;;0;Unbekannt
432176205;nein;29;apr;164;17438952;26;w;Management;single;Studium;nein;6791;nein;nein;Festnetz;23;;0;Unbekannt
432161742;nein;6;aug;269;17439665;32;w;Technischer Beruf;verheiratet;Abitur;nein;2556;nein;nein;Handy;3;;0;Unbekannt
432146306;nein;16;may;243;17446778;46;w;Technischer Beruf;verheiratet;Studium;nein;2207;ja;nein;Unbekannt;3;;0;Unbekannt
432176048;nein;21;apr;219;17447925;37;m;Verwaltung;verheiratet;Abitur;nein;749;nein;nein;Handy;1;;0;Unbekannt
432153239;nein;17;jun;163;17448732;40;w;Gründer;verheiratet;Abitur;nein;780;ja;nein;Unbekannt;1;;0;Unbekannt
432179292;nein;12;may;673;17451053;53;m;Verwaltung;geschieden;Abitur;nein;28;ja;ja;Handy;4;;0;Unbekannt
432150776;nein;3;jun;110;17451198;45;w;Technischer Beruf;verheiratet;Abitur;nein;4466;ja;nein;Unbekannt;1;;0;Unbekannt
432168439;nein;19;nov;575;17452337;31;w;Dienstleistung;verheiratet;Abitur;nein;1020;ja;nein;Handy;6;;0;Unbekannt
432161376;nein;5;aug;140;17453887;37;m;Technischer Beruf;single;Abitur;nein;181;nein;nein;Handy;1;;0;Unbekannt
432148230;nein;26;may;91;17454475;52;m;Gründer;geschieden;Abitur;nein;-99;nein;ja;Unbekannt;3;;0;Unbekannt
432172314;nein;4;feb;154;17455306;28;w;Management;single;Studium;nein;6817;ja;nein;Handy;4;;0;Unbekannt
432179975;nein;14;may;212;17456571;37;m;Management;single;Studium;nein;833;ja;nein;Handy;1;;0;Unbekannt
432186835;nein;9;aug;39;17462092;32;w;Dienstleistung;verheiratet;Abitur;nein;859;ja;nein;Unbekannt;1;;0;Unbekannt
432162981;nein;12;aug;168;17462570;54;w;Management;verheiratet;Studium;nein;153;nein;nein;Handy;5;;0;Unbekannt
432161115;nein;31;jul;12;17464037;54;w;Management;verheiratet;Unbekannt;nein;24;nein;nein;Handy;10;;0;Unbekannt
432151234;nein;4;jun;106;17465097;29;w;Dienstleistung;single;Abitur;nein;447;ja;ja;Unbekannt;1;;0;Unbekannt
432181701;nein;18;may;485;17466511;42;w;Dienstleistung;verheiratet;Abitur;nein;1165;ja;nein;Handy;6;;0;Unbekannt
432155908;nein;9;jul;108;17467641;39;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;3324;nein;nein;Handy;1;;0;Unbekannt
432157896;nein;21;jul;93;17467752;27;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-443;nein;ja;Handy;4;;0;Unbekannt
432184361;ja;27;oct;149;17468348;36;w;Student;single;Studium;nein;129;nein;nein;Handy;1;;0;Unbekannt
432173511;nein;26;feb;79;17469735;29;w;Verwaltung;verheiratet;Studium;nein;238;nein;nein;Handy;1;;0;Unbekannt
432143764;nein;8;may;102;17471284;32;m;Arbeiter;verheiratet;Abitur;nein;1;ja;nein;Unbekannt;1;;0;Unbekannt
432159174;nein;24;jul;633;17472878;34;m;Arbeiter;verheiratet;Abitur;nein;3990;ja;nein;Handy;7;;0;Unbekannt
432156698;nein;14;jul;111;17474247;50;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;1580;ja;nein;Handy;3;;0;Unbekannt
432150189;nein;30;may;108;17477754;38;w;Management;verheiratet;Studium;nein;49;nein;nein;Unbekannt;3;;0;Unbekannt
432184862;ja;17;dec;726;17479924;66;w;Hausfrau;verheiratet;Real-/Hauptschule;nein;1230;nein;nein;Handy;3;;0;Unbekannt
432150133;nein;30;may;509;17480108;53;m;Management;verheiratet;Studium;nein;-601;ja;nein;Unbekannt;2;;0;Unbekannt
432161727;nein;6;aug;175;17486910;32;w;Technischer Beruf;single;Studium;nein;1068;nein;nein;Handy;4;;0;Unbekannt
432177971;nein;8;may;141;17487171;47;w;Arbeiter;geschieden;Abitur;nein;169;ja;nein;Handy;2;;0;Unbekannt
432155499;nein;8;jul;190;17490322;44;m;Technischer Beruf;geschieden;Abitur;nein;26;nein;nein;Festnetz;1;;0;Unbekannt
432159062;nein;24;jul;48;17496471;26;m;Arbeiter;single;Abitur;nein;1292;ja;nein;Handy;4;;0;Unbekannt
432179125;nein;12;may;240;17500054;44;w;Verwaltung;verheiratet;Abitur;nein;1380;ja;nein;Handy;1;;0;Unbekannt
432153814;nein;19;jun;53;17500579;48;m;Selbständig;verheiratet;Real-/Hauptschule;nein;1204;ja;nein;Unbekannt;1;;0;Unbekannt
432181430;nein;18;may;192;17507738;28;m;Technischer Beruf;single;Studium;nein;1080;ja;nein;Handy;1;;0;Unbekannt
432165387;nein;26;aug;43;17509529;30;m;Technischer Beruf;single;Abitur;nein;73;nein;ja;Handy;2;;0;Unbekannt
432150308;nein;2;jun;100;17509548;37;w;Management;verheiratet;Studium;nein;34;ja;nein;Unbekannt;2;;0;Unbekannt
432184121;nein;13;oct;845;17509893;31;m;Selbständig;verheiratet;Abitur;nein;581;ja;nein;Handy;1;152;6;Kein Erfolg
432173104;nein;6;feb;270;17509993;59;w;Arbeitslos;verheiratet;Abitur;nein;1226;nein;nein;Handy;3;;0;Unbekannt
432155885;nein;9;jul;277;17511592;35;w;Arbeiter;verheiratet;Abitur;nein;0;ja;nein;Handy;1;;0;Unbekannt
432157709;nein;18;jul;482;17512672;38;m;Dienstleistung;verheiratet;Unbekannt;nein;10189;ja;nein;Handy;2;;0;Unbekannt
432164303;nein;20;aug;414;17514504;39;m;Management;verheiratet;Studium;nein;224;nein;nein;Handy;2;;0;Unbekannt
432174826;nein;17;apr;81;17516226;34;w;Management;single;Studium;nein;872;ja;nein;Handy;1;345;2;Kein Erfolg
432145713;nein;15;may;203;17520224;35;w;Gründer;single;Studium;nein;-68;ja;ja;Unbekannt;4;;0;Unbekannt
432149694;nein;29;may;145;17522695;50;m;Technischer Beruf;verheiratet;Unbekannt;nein;1268;ja;ja;Unbekannt;2;;0;Unbekannt
432152874;nein;16;jun;287;17524179;41;m;Management;single;Unbekannt;nein;1604;nein;nein;Unbekannt;2;;0;Unbekannt
432146055;ja;16;may;676;17524315;31;m;Selbständig;single;Studium;nein;144;ja;nein;Unbekannt;1;;0;Unbekannt
432152493;nein;11;jun;45;17531564;51;w;Unbekannt;verheiratet;Unbekannt;nein;12;nein;nein;Unbekannt;1;;0;Unbekannt
432165093;nein;25;aug;116;17532804;33;m;Technischer Beruf;verheiratet;Studium;nein;74;nein;nein;Handy;4;;0;Unbekannt
432180938;nein;15;may;17;17533720;38;w;Management;verheiratet;Studium;nein;8;ja;nein;Handy;8;;0;Unbekannt
432177996;ja;8;may;729;17534563;41;m;Arbeiter;verheiratet;Abitur;nein;2039;ja;nein;Handy;1;;0;Unbekannt
432183523;ja;19;aug;195;17535963;38;w;Technischer Beruf;verheiratet;Abitur;nein;10596;nein;nein;Handy;1;197;4;Sonstiges
432175334;nein;17;apr;69;17536191;38;m;Verwaltung;verheiratet;Abitur;nein;326;ja;nein;Handy;2;;0;Unbekannt
432161623;nein;6;aug;225;17542128;39;m;Management;geschieden;Studium;nein;5988;ja;ja;Handy;2;;0;Unbekannt
432147814;nein;23;may;469;17543773;30;w;Management;single;Studium;nein;3625;ja;nein;Unbekannt;2;;0;Unbekannt
432152691;nein;12;jun;186;17544079;55;w;Gründer;verheiratet;Abitur;nein;113;ja;nein;Unbekannt;1;;0;Unbekannt
432145825;nein;15;may;144;17544320;46;w;Verwaltung;verheiratet;Real-/Hauptschule;nein;31;ja;nein;Unbekannt;1;;0;Unbekannt
432157331;nein;16;jul;613;17546734;37;w;Arbeiter;verheiratet;Abitur;nein;680;ja;ja;Handy;3;;0;Unbekannt
432151876;nein;6;jun;316;17549256;46;w;Rentner;single;Real-/Hauptschule;nein;1190;nein;nein;Unbekannt;2;;0;Unbekannt
432179084;nein;12;may;146;17551180;37;w;Arbeiter;verheiratet;Abitur;nein;-251;ja;nein;Handy;3;370;1;Kein Erfolg
432172356;nein;4;feb;377;17552436;31;m;Technischer Beruf;single;Studium;nein;1320;nein;nein;Handy;1;;0;Unbekannt
432156822;nein;14;jul;330;17553305;37;m;Dienstleistung;verheiratet;Abitur;nein;0;ja;nein;Handy;4;;0;Unbekannt
432150206;nein;30;may;274;17554372;35;m;Arbeiter;verheiratet;Abitur;nein;674;ja;nein;Unbekannt;2;;0;Unbekannt
432156020;nein;9;jul;39;17557155;36;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Festnetz;1;;0;Unbekannt
432169216;nein;20;nov;1329;17560366;30;w;Arbeiter;single;Real-/Hauptschule;nein;0;ja;nein;Handy;2;;0;Unbekannt
432155638;nein;8;jul;71;17562471;59;w;Rentner;verheiratet;Real-/Hauptschule;nein;468;ja;nein;Festnetz;1;;0;Unbekannt
432149873;nein;30;may;287;17562977;33;w;Dienstleistung;verheiratet;Abitur;nein;1785;ja;nein;Unbekannt;12;;0;Unbekannt
432168020;nein;19;nov;108;17564012;54;w;Technischer Beruf;verheiratet;Abitur;nein;4475;ja;nein;Handy;1;;0;Unbekannt
432186838;nein;10;aug;273;17568828;66;m;Management;verheiratet;Studium;nein;6251;nein;nein;Handy;2;356;10;Sonstiges
432180985;nein;15;may;600;17570802;27;w;Technischer Beruf;verheiratet;Abitur;nein;2460;ja;nein;Handy;2;;0;Unbekannt
432182914;nein;13;jul;144;17570811;69;m;Rentner;verheiratet;Real-/Hauptschule;nein;154;nein;nein;Handy;4;;0;Unbekannt
432143130;nein;7;may;195;17571029;38;m;Technischer Beruf;single;Abitur;nein;42;ja;nein;Unbekannt;2;;0;Unbekannt
432162192;nein;8;aug;183;17578068;33;w;Management;verheiratet;Studium;nein;1585;nein;nein;Handy;2;;0;Unbekannt
432158604;nein;23;jul;107;17579119;41;m;Technischer Beruf;verheiratet;Abitur;nein;0;nein;ja;Handy;1;;0;Unbekannt
432153494;nein;18;jun;154;17579151;24;m;Arbeiter;verheiratet;Abitur;nein;0;ja;nein;Unbekannt;4;;0;Unbekannt
432169384;nein;21;nov;36;17579217;43;w;Management;verheiratet;Studium;nein;78;ja;nein;Handy;1;109;1;Sonstiges
432144181;nein;9;may;253;17581616;33;w;Dienstleistung;verheiratet;Studium;nein;546;ja;ja;Unbekannt;1;;0;Unbekannt
432185588;nein;8;mar;157;17581992;38;w;Student;single;Unbekannt;nein;444;nein;nein;Handy;3;206;6;Erfolg
432150908;nein;3;jun;215;17584940;38;w;Management;single;Studium;nein;1602;ja;nein;Unbekannt;3;;0;Unbekannt
432171574;nein;2;feb;134;17588748;35;m;Dienstleistung;verheiratet;Abitur;nein;630;ja;nein;Handy;1;271;2;Kein Erfolg
432181993;nein;26;may;189;17589301;60;m;Management;verheiratet;Studium;nein;1574;nein;nein;Handy;2;349;1;Kein Erfolg
432158407;nein;22;jul;115;17590054;32;m;Dienstleistung;single;Studium;nein;143;ja;ja;Handy;3;;0;Unbekannt
432142386;nein;5;may;137;17592562;37;m;Verwaltung;single;Abitur;nein;0;ja;nein;Unbekannt;1;;0;Unbekannt
432147645;nein;23;may;237;17593357;31;m;Management;verheiratet;Studium;nein;5889;ja;nein;Unbekannt;1;;0;Unbekannt
432165727;nein;27;aug;151;17594295;50;m;Dienstleistung;verheiratet;Abitur;nein;60;nein;ja;Handy;8;;0;Unbekannt
432162459;nein;11;aug;86;17599506;56;m;Management;verheiratet;Studium;nein;705;nein;ja;Handy;2;;0;Unbekannt
432170701;nein;29;jan;100;17599547;30;w;Arbeiter;verheiratet;Abitur;nein;554;ja;nein;Handy;1;;0;Unbekannt
432180877;nein;15;may;160;17608578;35;w;Verwaltung;geschieden;Abitur;nein;-133;ja;nein;Handy;2;;0;Unbekannt
432179094;nein;12;may;107;17609112;37;m;Dienstleistung;verheiratet;Abitur;nein;42;ja;nein;Handy;3;369;4;Kein Erfolg
432178563;nein;11;may;59;17609481;29;w;Technischer Beruf;single;Studium;nein;452;ja;nein;Handy;1;;0;Unbekannt
432180499;ja;15;may;551;17610153;44;w;Arbeiter;single;Real-/Hauptschule;nein;36;ja;nein;Handy;1;371;2;Kein Erfolg
432170081;nein;28;jan;69;17616075;53;w;Unbekannt;verheiratet;Unbekannt;nein;13;nein;nein;Festnetz;1;;0;Unbekannt
432164407;nein;20;aug;225;17617134;37;w;Management;single;Studium;nein;0;nein;nein;Handy;5;;0;Unbekannt
